# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5162
# Longitude (positive East, ISO 19115): 13.3777
# Altitude (m): 36.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2023-10-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-07-21T13:00:00.0/2022-07-21T14:00:00.0;984.7811;688.9594;470.1303;218.8291;629.1992;84.6666;0.0077;84.6589;0.0109;1.0000
2022-07-21T14:00:00.0/2022-07-21T15:00:00.0;854.2369;574.1500;369.6983;204.4516;569.7711;314.5258;83.6667;230.8591;136.8827;1.0000
2022-07-21T15:00:00.0/2022-07-21T16:00:00.0;690.3161;437.5597;264.0652;173.4945;503.1902;400.4377;204.8021;195.6355;391.4409;1.0000
2022-07-21T16:00:00.0/2022-07-21T17:00:00.0;504.1778;292.1954;162.2900;129.9054;421.2359;292.1954;162.2900;129.9054;421.2359;1.0000
2022-07-21T17:00:00.0/2022-07-21T18:00:00.0;308.4963;151.2485;69.4067;81.8418;288.0770;151.2485;69.4067;81.8418;288.0770;1.0000
2022-07-21T18:00:00.0/2022-07-21T19:00:00.0;116.5966;41.1645;11.4807;29.6838;103.5920;41.1645;11.4807;29.6838;103.5920;0.7833
2022-07-21T19:00:00.0/2022-07-21T20:00:00.0;1.8067;0.3681;0.0074;0.3607;0.0000;0.3681;0.0074;0.3607;0.0000;0.9250
2022-07-21T20:00:00.0/2022-07-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-21T21:00:00.0/2022-07-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-21T22:00:00.0/2022-07-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-21T23:00:00.0/2022-07-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-22T00:00:00.0/2022-07-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-22T01:00:00.0/2022-07-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-22T02:00:00.0/2022-07-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-22T03:00:00.0/2022-07-22T04:00:00.0;44.2076;13.1345;2.3884;10.7461;34.2172;3.6901;0.0000;3.6901;0.0000;0.6500
2022-07-22T04:00:00.0/2022-07-22T05:00:00.0;222.7940;100.7632;43.2032;57.5600;239.2907;34.6583;0.0072;34.6511;0.0364;0.9667
2022-07-22T05:00:00.0/2022-07-22T06:00:00.0;418.3371;239.7351;140.0056;99.7295;435.1486;64.4659;0.0080;64.4579;0.0251;1.0000
2022-07-22T06:00:00.0/2022-07-22T07:00:00.0;610.1105;395.8304;269.0198;126.8106;578.3835;183.4248;11.4895;171.9353;23.1778;1.0000
2022-07-22T07:00:00.0/2022-07-22T08:00:00.0;785.0344;547.1969;408.9958;138.2010;685.6949;400.1011;159.9616;240.1395;266.5093;1.0000
2022-07-22T08:00:00.0/2022-07-22T09:00:00.0;931.1746;677.0314;538.6492;138.3822;762.3088;249.4173;31.9213;217.4961;46.9911;1.0000
2022-07-22T09:00:00.0/2022-07-22T10:00:00.0;1038.5570;773.6273;636.8711;136.7561;808.7155;123.6878;0.2188;123.4691;0.2717;1.0000
2022-07-22T10:00:00.0/2022-07-22T11:00:00.0;1099.8474;829.8272;693.1768;136.6504;831.3338;405.7427;72.0402;333.7025;85.6271;1.0000
2022-07-22T11:00:00.0/2022-07-22T12:00:00.0;1110.8525;842.3861;708.6896;133.6966;841.5748;549.2184;171.0652;378.1532;203.4202;1.0000
2022-07-22T12:00:00.0/2022-07-22T13:00:00.0;1070.8064;809.6292;679.9753;129.6538;837.6089;521.9940;149.4763;372.5177;185.1883;1.0000
2022-07-22T13:00:00.0/2022-07-22T14:00:00.0;982.4233;733.6674;609.3207;124.3466;817.9134;559.7479;251.5854;308.1624;338.0613;1.0000
2022-07-22T14:00:00.0/2022-07-22T15:00:00.0;851.7122;621.3702;505.3188;116.0513;781.9818;566.3702;390.1238;176.2464;610.9852;1.0000
2022-07-22T15:00:00.0/2022-07-22T16:00:00.0;687.5684;481.5529;377.7148;103.8381;723.0948;481.5529;377.7148;103.8381;723.0948;1.0000
2022-07-22T16:00:00.0/2022-07-22T17:00:00.0;501.1662;326.5287;240.1911;86.3376;628.3793;324.8315;237.8979;86.9336;621.2357;1.0000
2022-07-22T17:00:00.0/2022-07-22T18:00:00.0;305.1976;172.8075;111.0543;61.7532;468.8878;168.7379;102.9114;65.8266;439.6708;1.0000
2022-07-22T18:00:00.0/2022-07-22T19:00:00.0;113.0070;46.5008;20.3189;26.1819;188.9216;46.5008;20.3189;26.1819;188.9216;0.7833
2022-07-22T19:00:00.0/2022-07-22T20:00:00.0;1.3129;0.2832;0.0093;0.2739;0.0000;0.2832;0.0093;0.2739;0.0000;0.9333
2022-07-22T20:00:00.0/2022-07-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-22T21:00:00.0/2022-07-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-22T22:00:00.0/2022-07-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-22T23:00:00.0/2022-07-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-23T00:00:00.0/2022-07-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-23T01:00:00.0/2022-07-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-23T02:00:00.0/2022-07-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-23T03:00:00.0/2022-07-23T04:00:00.0;41.4627;11.6368;1.5579;10.0789;22.9897;1.5066;0.0000;1.5066;0.0000;0.6667
2022-07-23T04:00:00.0/2022-07-23T05:00:00.0;219.0842;92.2572;31.5994;60.6578;177.0482;15.7195;0.0000;15.7195;0.0000;0.9667
2022-07-23T05:00:00.0/2022-07-23T06:00:00.0;414.9097;223.0271;107.0759;115.9511;335.2058;22.6721;0.0000;22.6721;0.0000;1.0000
2022-07-23T06:00:00.0/2022-07-23T07:00:00.0;606.9682;376.2602;219.2232;157.0370;472.8335;27.4297;0.0000;27.4297;0.0000;1.0000
2022-07-23T07:00:00.0/2022-07-23T08:00:00.0;782.1599;530.2250;355.6642;174.5608;598.0487;162.7880;6.0991;156.6889;9.5694;1.0000
2022-07-23T08:00:00.0/2022-07-23T09:00:00.0;928.5320;663.7391;490.1070;173.6321;695.3842;542.1143;219.3377;322.7767;307.6115;1.0000
2022-07-23T09:00:00.0/2022-07-23T10:00:00.0;1036.0939;762.1250;590.7463;171.3787;752.0532;496.4933;141.8255;354.6678;181.3723;1.0000
2022-07-23T10:00:00.0/2022-07-23T11:00:00.0;1097.4988;818.3710;643.1458;175.2252;773.1191;602.0590;170.5179;431.5411;205.1693;1.0000
2022-07-23T11:00:00.0/2022-07-23T12:00:00.0;1108.5450;831.3433;655.9730;175.3702;780.7285;741.9797;459.5448;282.4349;547.2390;1.0000
2022-07-23T12:00:00.0/2022-07-23T13:00:00.0;1068.4636;798.8816;628.5356;170.3460;776.0868;581.5146;251.8466;329.6680;312.7106;1.0000
2022-07-23T13:00:00.0/2022-07-23T14:00:00.0;979.9705;723.4178;563.2177;160.2001;758.0411;602.8212;366.4569;236.3643;484.7852;1.0000
2022-07-23T14:00:00.0/2022-07-23T15:00:00.0;849.0822;611.0863;464.9801;146.1062;721.8408;492.4430;261.4998;230.9432;406.0528;1.0000
2022-07-23T15:00:00.0/2022-07-23T16:00:00.0;684.7056;472.6813;347.4980;125.1833;668.3101;472.6813;347.4980;125.1833;668.3101;1.0000
2022-07-23T16:00:00.0/2022-07-23T17:00:00.0;498.0308;321.0934;224.1571;96.9363;590.6133;321.0934;224.1571;96.9363;590.6133;1.0000
2022-07-23T17:00:00.0/2022-07-23T18:00:00.0;301.7680;170.5905;106.0603;64.5302;453.8255;170.5905;106.0603;64.5302;453.8255;1.0000
2022-07-23T18:00:00.0/2022-07-23T19:00:00.0;109.2817;45.6170;19.9808;25.6362;191.0365;45.6170;19.9808;25.6362;191.0365;0.7833
2022-07-23T19:00:00.0/2022-07-23T20:00:00.0;0.8826;0.1917;0.0078;0.1839;0.0000;0.1917;0.0078;0.1839;0.0000;0.9417
2022-07-23T20:00:00.0/2022-07-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-23T21:00:00.0/2022-07-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-23T22:00:00.0/2022-07-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-23T23:00:00.0/2022-07-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-24T00:00:00.0/2022-07-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-24T01:00:00.0/2022-07-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-24T02:00:00.0/2022-07-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-24T03:00:00.0/2022-07-24T04:00:00.0;38.7896;14.6562;6.1077;8.5485;95.7526;14.6562;6.1077;8.5485;95.7526;0.6750
2022-07-24T04:00:00.0/2022-07-24T05:00:00.0;215.3013;119.7863;80.4488;39.3375;471.9044;119.7863;80.4488;39.3375;471.9044;0.9667
2022-07-24T05:00:00.0/2022-07-24T06:00:00.0;411.4161;271.0182;212.1442;58.8740;674.7873;271.0182;212.1442;58.8740;674.7873;1.0000
2022-07-24T06:00:00.0/2022-07-24T07:00:00.0;603.7644;429.5687;357.5378;72.0309;779.4849;429.5687;357.5378;72.0309;779.4849;1.0000
2022-07-24T07:00:00.0/2022-07-24T08:00:00.0;779.2261;577.7608;495.4275;82.3333;838.1873;577.7608;495.4275;82.3333;838.1873;1.0000
2022-07-24T08:00:00.0/2022-07-24T09:00:00.0;925.8295;703.0125;612.7601;90.2524;873.0596;703.0125;612.7601;90.2524;873.0596;1.0000
2022-07-24T09:00:00.0/2022-07-24T10:00:00.0;1033.5677;795.2243;698.4869;96.7374;891.7010;795.2243;698.4869;96.7374;891.7010;1.0000
2022-07-24T10:00:00.0/2022-07-24T11:00:00.0;1095.0815;847.1428;745.1855;101.9572;897.9677;835.4669;702.1129;133.3540;846.6504;1.0000
2022-07-24T11:00:00.0/2022-07-24T12:00:00.0;1106.1613;854.6947;749.2187;105.4760;893.7842;791.3645;517.2571;274.1074;617.0731;1.0000
2022-07-24T12:00:00.0/2022-07-24T13:00:00.0;1066.0353;818.2807;713.5397;104.7410;883.2163;771.5785;547.2064;224.3721;677.8055;1.0000
2022-07-24T13:00:00.0/2022-07-24T14:00:00.0;977.4223;740.6986;641.0263;99.6723;865.2263;705.3268;527.9171;177.4098;709.1810;1.0000
2022-07-24T14:00:00.0/2022-07-24T15:00:00.0;846.3465;627.0244;534.5204;92.5040;832.8249;581.1312;393.9801;187.1511;617.7850;1.0000
2022-07-24T15:00:00.0/2022-07-24T16:00:00.0;681.7274;486.2132;402.8460;83.3672;778.2822;462.6869;342.6022;120.0847;652.8701;1.0000
2022-07-24T16:00:00.0/2022-07-24T17:00:00.0;494.7713;330.1301;259.2999;70.8302;687.8370;326.3922;250.2611;76.1311;666.8441;1.0000
2022-07-24T17:00:00.0/2022-07-24T18:00:00.0;298.2077;174.7034;122.5706;52.1328;530.9075;167.0699;111.1377;55.9322;488.8349;1.0000
2022-07-24T18:00:00.0/2022-07-24T19:00:00.0;105.4213;45.5463;23.1245;22.4218;227.4451;45.5463;23.1245;22.4218;227.4451;0.7833
2022-07-24T19:00:00.0/2022-07-24T20:00:00.0;0.5156;0.1093;0.0042;0.1052;0.0000;0.1093;0.0042;0.1052;0.0000;0.9583
2022-07-24T20:00:00.0/2022-07-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-24T21:00:00.0/2022-07-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-24T22:00:00.0/2022-07-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-24T23:00:00.0/2022-07-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-25T00:00:00.0/2022-07-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-25T01:00:00.0/2022-07-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-25T02:00:00.0/2022-07-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-25T03:00:00.0/2022-07-25T04:00:00.0;36.1548;12.7053;4.5125;8.1929;72.9076;12.7053;4.5125;8.1929;72.9076;0.6833
2022-07-25T04:00:00.0/2022-07-25T05:00:00.0;211.4467;111.1930;68.3561;42.8370;405.6857;111.1930;68.3561;42.8370;405.6857;0.9667
2022-07-25T05:00:00.0/2022-07-25T06:00:00.0;407.8575;258.8588;190.2307;68.6281;609.6846;258.8588;190.2307;68.6281;609.6846;1.0000
2022-07-25T06:00:00.0/2022-07-25T07:00:00.0;600.5000;414.7895;325.2838;89.5056;713.1731;414.7895;325.2838;89.5056;713.1731;1.0000
2022-07-25T07:00:00.0/2022-07-25T08:00:00.0;776.2335;559.8304;450.1922;109.6382;764.7878;559.8304;450.1922;109.6382;764.7878;1.0000
2022-07-25T08:00:00.0/2022-07-25T09:00:00.0;923.0674;682.3291;554.5267;127.8024;792.6616;682.3291;554.5267;127.8024;792.6616;1.0000
2022-07-25T09:00:00.0/2022-07-25T10:00:00.0;1030.9785;771.1709;626.4331;144.7378;801.9510;771.1709;626.4331;144.7378;801.9510;1.0000
2022-07-25T10:00:00.0/2022-07-25T11:00:00.0;1092.5953;818.9677;659.1763;159.7913;796.3196;818.9677;659.1763;159.7913;796.3196;0.7833
2022-07-25T11:00:00.0/2022-07-25T12:00:00.0;1103.7008;822.9363;652.0755;170.8609;779.7664;822.9363;652.0755;170.8609;779.7664;0.7167
2022-07-25T12:00:00.0/2022-07-25T13:00:00.0;1063.5210;783.2844;606.4059;176.8785;752.4138;763.3340;551.9647;211.3692;683.0464;1.0000
2022-07-25T13:00:00.0/2022-07-25T14:00:00.0;974.7780;702.3059;525.7007;176.6051;711.3395;474.0938;122.1704;351.9233;164.6319;1.0000
2022-07-25T14:00:00.0/2022-07-25T15:00:00.0;843.5046;585.2954;415.6791;169.6163;649.3373;473.1356;175.8786;297.2570;277.5847;1.0000
2022-07-25T15:00:00.0/2022-07-25T16:00:00.0;678.6335;438.2579;277.7989;160.4590;537.0264;209.1258;15.4876;193.6382;28.2294;1.0000
2022-07-25T16:00:00.0/2022-07-25T17:00:00.0;491.3879;276.8366;139.3692;137.4674;368.1606;163.1040;32.6149;130.4892;80.0949;1.0000
2022-07-25T17:00:00.0/2022-07-25T18:00:00.0;294.5169;130.0294;42.1773;87.8521;179.3041;18.7918;0.0000;18.7918;0.0000;1.0000
2022-07-25T18:00:00.0/2022-07-25T19:00:00.0;101.4262;30.7998;4.2694;26.5304;39.9790;3.8924;0.0000;3.8924;0.0000;0.7833
2022-07-25T19:00:00.0/2022-07-25T20:00:00.0;0.2526;0.0439;0.0003;0.0436;0.0000;0.0062;0.0000;0.0062;0.0000;0.9667
2022-07-25T20:00:00.0/2022-07-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-25T21:00:00.0/2022-07-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-25T22:00:00.0/2022-07-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-25T23:00:00.0/2022-07-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-26T00:00:00.0/2022-07-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-26T01:00:00.0/2022-07-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-26T02:00:00.0/2022-07-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-26T03:00:00.0/2022-07-26T04:00:00.0;33.5578;9.8403;1.6990;8.1413;27.6266;9.8403;1.6990;8.1413;27.6266;0.7000
2022-07-26T04:00:00.0/2022-07-26T05:00:00.0;207.5220;96.7271;44.2193;52.5078;259.0605;81.0488;16.2627;64.7861;106.8592;0.9667
2022-07-26T05:00:00.0/2022-07-26T06:00:00.0;404.2353;245.6754;161.2949;84.3805;517.6813;233.5024;140.3612;93.1413;449.2219;1.0000
2022-07-26T06:00:00.0/2022-07-26T07:00:00.0;597.1760;408.7590;308.4915;100.2675;679.1285;328.1375;129.7979;198.3396;285.1907;1.0000
2022-07-26T07:00:00.0/2022-07-26T08:00:00.0;773.1829;560.2473;449.2172;111.0300;765.7534;507.6234;320.4135;187.2099;535.2817;1.0000
2022-07-26T08:00:00.0/2022-07-26T09:00:00.0;920.2460;688.9964;572.9969;115.9995;821.4515;427.0541;155.6759;271.3783;233.0030;1.0000
2022-07-26T09:00:00.0/2022-07-26T10:00:00.0;1028.3262;782.6122;660.2389;122.3732;847.5202;368.7467;75.2369;293.5098;94.7474;1.0000
2022-07-26T10:00:00.0/2022-07-26T11:00:00.0;1090.0399;833.8351;702.2106;131.6245;850.4448;271.7958;59.9432;211.8525;72.2479;1.0000
2022-07-26T11:00:00.0/2022-07-26T12:00:00.0;1101.1632;840.5146;702.0123;138.5023;841.5992;511.9673;121.0014;390.9659;144.8259;1.0000
2022-07-26T12:00:00.0/2022-07-26T13:00:00.0;1060.9203;803.5480;666.9640;136.5840;829.8892;275.6620;6.4256;269.2365;7.9830;1.0000
2022-07-26T13:00:00.0/2022-07-26T14:00:00.0;972.0372;725.8661;599.8391;126.0271;814.4479;239.1155;3.9178;235.1976;5.3736;1.0000
2022-07-26T14:00:00.0/2022-07-26T15:00:00.0;840.5562;612.2418;499.1455;113.0963;783.3469;319.3219;39.3538;279.9682;63.1131;1.0000
2022-07-26T15:00:00.0/2022-07-26T16:00:00.0;675.4236;472.3293;372.9825;99.3468;727.4069;336.7925;103.5512;233.2413;205.0697;1.0000
2022-07-26T16:00:00.0/2022-07-26T17:00:00.0;487.8805;317.6851;234.9330;82.7521;631.6464;229.9764;77.9621;152.0143;228.1274;1.0000
2022-07-26T17:00:00.0/2022-07-26T18:00:00.0;290.6960;164.0081;105.1631;58.8450;465.1123;150.1813;74.7839;75.3974;341.5444;1.0000
2022-07-26T18:00:00.0/2022-07-26T19:00:00.0;97.2971;39.5073;16.8408;22.6665;168.8286;37.6883;13.7782;23.9102;142.9760;0.7833
2022-07-26T19:00:00.0/2022-07-26T20:00:00.0;0.0620;0.0127;0.0014;0.0112;0.0000;0.0127;0.0014;0.0112;0.0000;0.9833
2022-07-26T20:00:00.0/2022-07-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-26T21:00:00.0/2022-07-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-26T22:00:00.0/2022-07-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-26T23:00:00.0/2022-07-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-27T00:00:00.0/2022-07-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-27T01:00:00.0/2022-07-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-27T02:00:00.0/2022-07-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-27T03:00:00.0/2022-07-27T04:00:00.0;31.0368;10.7478;3.4385;7.3093;58.6339;10.7478;3.4385;7.3093;58.6339;0.7083
2022-07-27T04:00:00.0/2022-07-27T05:00:00.0;203.5289;108.0047;64.6548;43.3499;395.9402;89.0534;26.8014;62.2520;203.3051;0.9667
2022-07-27T05:00:00.0/2022-07-27T06:00:00.0;400.5506;258.7451;188.0972;70.6479;613.6605;213.1683;90.6371;122.5311;276.7229;1.0000
2022-07-27T06:00:00.0/2022-07-27T07:00:00.0;593.7933;419.1777;328.3145;90.8632;727.9022;311.0577;92.1740;218.8837;209.9218;1.0000
2022-07-27T07:00:00.0/2022-07-27T08:00:00.0;770.0747;569.4523;462.0188;107.4335;791.3215;373.5256;95.2668;278.2588;164.3612;1.0000
2022-07-27T08:00:00.0/2022-07-27T09:00:00.0;917.3656;696.8140;575.6149;121.1991;828.1760;349.3869;34.9954;314.3915;49.4246;1.0000
2022-07-27T09:00:00.0/2022-07-27T10:00:00.0;1025.6108;791.6168;662.6036;129.0132;852.8918;294.8549;16.5569;278.2980;21.7444;1.0000
2022-07-27T10:00:00.0/2022-07-27T11:00:00.0;1087.4152;846.3120;715.7570;130.5550;869.0917;356.1128;49.2628;306.8499;59.2052;1.0000
2022-07-27T11:00:00.0/2022-07-27T12:00:00.0;1098.5480;855.8928;726.3411;129.5517;873.0396;545.6254;147.4732;398.1522;177.1058;1.0000
2022-07-27T12:00:00.0/2022-07-27T13:00:00.0;1058.2324;819.1740;690.2978;128.8763;861.2212;461.0418;78.4682;382.5736;98.0481;1.0000
2022-07-27T13:00:00.0/2022-07-27T14:00:00.0;969.1994;738.7870;610.7507;128.0363;831.7290;409.2536;66.0210;343.2327;90.9807;1.0000
2022-07-27T14:00:00.0/2022-07-27T15:00:00.0;837.5007;621.1678;497.8077;123.3602;783.9849;343.3322;49.4531;293.8792;77.5025;1.0000
2022-07-27T15:00:00.0/2022-07-27T16:00:00.0;672.0975;477.0717;365.9356;111.1362;717.2651;295.2827;63.7405;231.5423;126.1745;1.0000
2022-07-27T16:00:00.0/2022-07-27T17:00:00.0;484.2491;319.1144;228.4206;90.6939;618.6420;228.0019;86.5320;141.4699;254.3509;1.0000
2022-07-27T17:00:00.0/2022-07-27T18:00:00.0;286.7453;162.8674;100.2437;62.6237;448.8053;131.2867;52.3713;78.9154;228.1634;1.0000
2022-07-27T18:00:00.0/2022-07-27T19:00:00.0;93.0348;37.8611;15.2463;22.6148;155.7455;34.9910;10.6998;24.2912;117.4422;0.7833
2022-07-27T19:00:00.0/2022-07-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9917
2022-07-27T20:00:00.0/2022-07-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-27T21:00:00.0/2022-07-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-27T22:00:00.0/2022-07-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-27T23:00:00.0/2022-07-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-28T00:00:00.0/2022-07-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-28T01:00:00.0/2022-07-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-28T02:00:00.0/2022-07-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-28T03:00:00.0/2022-07-28T04:00:00.0;28.5617;9.5910;2.6239;6.9672;46.2621;9.5910;2.6239;6.9672;46.2621;0.7250
